id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,logprice,neighbourhood_group_Brooklyn,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Bronx,room_type_Private room,room_type_Shared room
856304,"Clean,spacious,comfy Brooklyn room",524575,Alicia,40.6483,-73.9644,74,1,8,10/19/15,0.1,1,305,4.304065093,1,0,0,0,1,0
856918,Large Room in Garden Duplex  ,4481005,Karen,40.67422,-73.98097,62,2,12,7/14/19,0.15,2,187,4.127134385,1,0,0,0,1,0
857810,Heart of Williamsubrg 1 Bedroom,4487224,Tara,40.71373,-73.94958,249,3,31,9/27/15,0.4,1,365,5.517452896,1,0,0,0,0,0
858223,Entire flat west village,4431107,Ely,40.73818,-73.9977,157,3,82,6/8/19,1.98,3,5,5.056245805,0,0,0,0,0,0
858695,Very Large Private Room on quiet st,4494343,Douglas,40.84058,-73.91382,30,2,296,7/21/19,3.7,1,226,3.401197382,0,0,0,1,1,0
859023,Charming Artist's Home in Brooklyn,1536441,Erica,40.66958,-73.98998,240,2,22,10/27/18,0.29,1,304,5.480638923,1,0,0,0,0,0
859596,Quiet room w/ 2 beds +light near subway+ museums,4500999,Aaron,40.79541,-73.94465,100,1,59,7/26/19,0.83,2,332,4.605170186,0,0,0,0,1,0
860163,Manhattan Studio Apartment: 2 Adults $125,4504962,Judith,40.78844,-73.94951,125,2,72,7/12/19,0.9,1,214,4.828313737,0,0,0,0,0,0
860401,Lovely 2 Bed Garden Apt Fort Greene,1603942,James,40.68681,-73.97675,149,29,86,9/1/18,1.09,1,154,5.003946306,1,0,0,0,0,0
860827,carriage house apartment,4524130,Claire,40.68707,-73.96571,170,1,323,7/29/19,4.09,1,276,5.135798437,1,0,0,0,0,0
862890,Private bedroom w/ king size bed + pvt bathroom,4224309,Rachel...You Can Call Me Kaya :),40.85081,-73.93118,150,2,3,5/31/19,0.14,1,365,5.010635294,0,0,0,0,1,0
864790,PEACEFUL SHARE BY CENTRAL PARK,4538664,Nicole,40.77366,-73.98574,125,4,77,5/25/19,0.98,1,346,4.828313737,0,0,0,0,1,0
864981,Cozy Room in Charming Brownstone,1650330,Chandle,40.64902,-74.00897,68,5,43,5/26/19,0.55,2,311,4.219507705,1,0,0,0,1,0
865355,Spacious and Comfortable Room!,4543792,George,40.82719,-73.94484,90,7,35,4/30/19,0.47,1,320,4.49980967,0,0,0,0,1,0
866890,Budget/diamond in heart of Harlem,4555996,Ben,40.82316,-73.94129,65,3,69,8/1/19,0.88,2,364,4.17438727,0,0,0,0,1,0
867020,Nice quiet room on a backyard,4363775,O.,40.73404,-73.95737,50,31,11,7/27/19,0.27,3,234,3.912023005,1,0,0,0,1,0
867721,Comfortable Modern Room in Bed-Stuy,4509849,Ines,40.68344,-73.92189,65,3,132,6/30/19,1.66,3,50,4.17438727,1,0,0,0,1,0
867749,Sunny 2 bedroom in Prospect heights + terrace,745186,Chiara,40.67813,-73.96355,200,30,1,7/19/15,0.02,1,278,5.298317367,1,0,0,0,0,0
867769,Full Bedroom in Bed-Stuy,4509849,Ines,40.68411,-73.92973,65,3,117,7/15/19,1.47,3,74,4.17438727,1,0,0,0,1,0
870119,Beautiful 2bdrm Bklyn duplex w/deck + backyard,355548,Jessica,40.69208,-73.96525,175,3,10,7/17/19,0.27,1,3,5.164785974,1,0,0,0,0,0
872035,furnished bedroom 1150$ a month  ,4599027,Amal,40.8032,-73.94004,100,30,0,,0,2,365,4.605170186,0,0,0,0,1,0
873465,Cute & Comfortable One Bedroom,3588693,Maria,40.65307,-73.95781,115,2,20,5/19/19,0.25,1,257,4.744932128,1,0,0,0,0,0
873701,"Chic, quiet 1BR with patio (steps from the subway)",699759,Becky,40.67121,-73.95534,140,4,127,8/3/19,1.6,1,264,4.941642423,1,0,0,0,0,0
874683,Spacious Bushwick Duplex Apartment,4617159,Alvin,40.68777,-73.91601,62,2,22,6/30/19,0.36,1,63,4.127134385,1,0,0,0,1,0
874706,Fully Updated Modern 1 Bedroom Apartment,4616773,Joan,40.64534,-73.97189,95,3,156,7/31/19,2.01,1,305,4.553876892,1,0,0,0,0,0
875567,Cozy West Village Studio Apartment,4622733,Marise,40.73746,-74.00686,113,3,73,7/15/19,0.96,1,354,4.727387819,0,0,0,0,0,0
876355,Large 1BR Columbia University,3994331,Vivian,40.81368,-73.95942,108,30,6,7/27/19,0.09,1,224,4.682131227,0,0,0,0,0,0
876565,Spacious Comfy Bedroom in Bed-Stuy,4509849,Ines,40.68598,-73.92677,62,3,112,6/30/19,1.41,3,60,4.127134385,1,0,0,0,1,0
880424,★Beautiful Home Away From Home★,3549531,Jeremy,40.65514,-73.95956,60,1,110,7/7/19,1.51,1,5,4.094344562,1,0,0,0,1,0
882209,Gorgeous Williamsburg Apartment,3673451,Nikki,40.70502,-73.95262,80,2,37,5/4/19,0.55,2,76,4.382026635,1,0,0,0,1,0
882258,Beautiful Studio on Prospect Park!,4233288,Jake,40.66033,-73.96212,100,6,78,12/28/18,1.05,1,8,4.605170186,1,0,0,0,0,0
882559,Private bedroom&bathroom in the heart of Manhattan,4670155,Idan,40.76113,-73.98918,110,3,216,8/2/19,2.79,1,270,4.700480366,0,0,0,0,1,0
883209,World Travelers to Couchcrash in BK,4158086,Vivian,40.69132,-73.94205,50,3,15,9/16/17,0.19,1,364,3.912023005,1,0,0,0,0,1
883306,1  Bedroom in Clinton Hill Share,4310378,Autumn,40.69494,-73.96372,79,2,103,7/15/19,1.41,3,314,4.369447852,1,0,0,0,1,0
883517,3 Bedroom Upper West Side Gem,4677362,Julie,40.78615,-73.98137,339,4,29,7/22/19,0.38,1,25,5.826000107,0,0,0,0,0,0
886808,"Free Metrocard*, Safe & Affordable",4701443,Christina,40.75088,-73.81029,55,1,117,7/5/19,1.5,2,296,4.007333185,0,1,0,0,1,0
886833,"Private Suite, Free Metrocard*",4701443,Christina,40.7525,-73.81126,81,1,320,8/2/19,4.13,2,258,4.394449155,0,1,0,0,0,0
887129,Comfortable and Large Duplex with Private Terrace,3490818,Jon,40.71437,-73.96054,191,3,159,7/19/19,2.09,1,22,5.252273428,1,0,0,0,0,0
887292,2 Bedroom Bushwick Apartment,4704914,Robert,40.69982,-73.91957,139,3,107,8/5/19,1.42,1,223,4.934473933,1,0,0,0,0,0
888583,Gorgeous Greenpoint Railroad,4282125,Caroline,40.734,-73.95474,120,2,27,1/1/19,0.34,1,309,4.787491743,1,0,0,0,0,0
888905,"Sunny bedroom, next to subway and Central Park",4714927,Elisa,40.78933,-73.94932,60,1,56,7/18/19,0.9,4,11,4.094344562,0,0,0,0,1,0
890794,Cozy- bedroom in Jackson Heights!,4731046,Luis,40.75374,-73.8924,70,2,0,,0,1,217,4.248495242,0,1,0,0,1,0
890839,"Spacious, duplex townhouse w large garden oasis",831185,Andrew,40.68015,-73.96299,295,3,8,5/28/19,0.11,3,365,5.686975356,1,0,0,0,0,0
891117,Private Bedroom in Manhattan,4734398,Jj,40.82264,-73.94041,49,1,602,8/6/19,7.58,3,336,3.891820298,0,0,0,0,1,0
892704,Enjoy Brownstone Brooklyn!,4746193,Richelle & Neil,40.68485,-73.93684,120,2,164,7/26/19,2.11,1,172,4.787491743,1,0,0,0,0,0
893853,Best Location btwn Un Sq/ Chelsea,1208402,Kristen,40.74207,-73.99094,175,25,49,10/17/16,0.62,1,218,5.164785974,0,0,0,0,0,0
894015,Boldera: Your Home Away From Home,4622027,Damon And Kent,40.68194,-73.92896,107,2,148,7/23/19,1.88,1,19,4.672828834,1,0,0,0,0,0
894063,"Penthouse patio,city view,BIG bed",1803302,Lacey,40.71216,-73.96326,98,3,78,5/27/19,1,1,285,4.584967479,1,0,0,0,1,0
894093,"Cozy room,only 2 blocks from subway,10min to City!",4644172,Sheena,40.7686,-73.9201,47,3,72,7/7/19,1.05,1,22,3.850147602,0,1,0,0,1,0
895368,Large 2 bedroom apt in Manhattan,4770121,Somaya,40.82434,-73.93957,100,180,0,,0,4,365,4.605170186,0,0,0,0,0,0
895386,NYC-THE BEST: Stay in Comfy Apt Manhattan-Harlem!,2265770,Jeanine,40.80706,-73.95403,170,5,86,6/21/19,1.11,3,51,5.135798437,0,0,0,0,0,0
898669,Hip Modern West Village Apartment,4782600,Brian,40.73276,-74.00074,150,3,90,3/24/19,1.16,1,203,5.010635294,0,0,0,0,0,0
898861,"Private One Bedroom Suite, 45 min from City",3546135,Jeanette & Henry,40.71156,-73.8091,63,3,104,6/19/19,1.33,1,256,4.143134726,0,1,0,0,0,0
900383,Brooklyn-Bedstuy-Studio,4808242,Selam,40.68145,-73.95178,110,3,28,4/11/19,0.36,1,63,4.700480366,1,0,0,0,0,1
903947,Beautiful Bedroom in Manhattan,4734398,Jj,40.82124,-73.93838,49,1,604,7/26/19,7.71,3,347,3.891820298,0,0,0,0,1,0
903972,Great Bedroom in Manhattan,4734398,Jj,40.82085,-73.94025,49,1,611,7/19/19,7.7,3,294,3.891820298,0,0,0,0,1,0
904060,Beautiful Modern apt in Brooklyn,4834187,Howard,40.68496,-73.96111,165,4,37,9/30/18,0.47,1,354,5.105945474,1,0,0,0,0,0
905425,PAINTERS PARADISE / GREENPOINT,4843750,Painter,40.73425,-73.95506,160,5,154,7/22/19,2.1,1,300,5.075173815,1,0,0,0,0,0
905947,CHIC ROOM IN BROOKLYN BROWNSTONE,4847926,Shelley,40.64388,-73.95279,38,3,67,7/15/19,0.94,3,291,3.63758616,1,0,0,0,1,0
906038,Central Pk West-Convenient 1 BR,4848828,Joy,40.79626,-73.96145,170,7,29,7/14/19,0.38,1,321,5.135798437,0,0,0,0,0,0
906058,Columbia area room pvt bath & entry,4765670,Irene,40.80776,-73.9654,105,2,236,7/24/19,3.01,1,285,4.65396035,0,0,0,0,1,0
907966,1 rm @ 3BR artist loft williamsburg,4864306,Joseph,40.72676,-73.95529,50,2,30,7/2/19,0.41,3,253,3.912023005,1,0,0,0,1,0
908046,1150$furnished room with a balcony,4599027,Amal,40.801,-73.94009,100,30,0,,0,2,365,4.605170186,0,0,0,0,1,0
910976,"Financial District - Location, Value - Room 2 of 2",4887492,Gershwyn,40.71078,-74.00995,160,3,26,7/19/19,0.34,2,180,5.075173815,0,0,0,0,1,0
911092,Avenue A Apartment,4888892,Darina,40.723,-73.97861,145,2,161,7/21/19,2.05,1,218,4.976733742,0,0,0,0,0,0
912376,Room in cool Bushwick loft!,4103952,Maria,40.69901,-73.93967,51,3,5,7/4/19,0.08,1,217,3.931825633,1,0,0,0,1,0
915020,Garden Apartment in Park Slope,181756,Roslyn,40.66414,-73.98457,150,3,138,7/19/19,1.8,1,301,5.010635294,1,0,0,0,0,0
916311,Rooms in Spacious East Village Apt.,511175,Luis,40.72361,-73.97877,185,6,6,7/15/19,0.1,2,1,5.220355825,0,0,0,0,1,0
917058,Charming Greenwich Village studio,4924435,Darla,40.73356,-73.99876,225,2,3,1/1/19,0.04,1,227,5.416100402,0,0,0,0,0,0
918049,Union Sq European Serene apt,4929807,Liz,40.73949,-73.99483,265,3,48,6/23/19,0.65,1,246,5.579729826,0,0,0,0,0,0
918426,IDEAL AREA!Reviews! LARGE btfl room,4932354,Mitty,40.67852,-73.97008,70,4,76,7/30/19,0.97,3,27,4.248495242,1,0,0,0,1,0
919491,Park Slope LARGEST (private) SHARE IN PARK SLOPE,4938247,Kevin,40.67665,-73.97925,70,2,166,7/21/19,2.14,1,156,4.248495242,1,0,0,0,1,0
919830,1br in a 2br apartment in Chelsea (23/7),1895793,Eduardo,40.74605,-73.99906,125,2,157,8/5/19,2.2,1,140,4.828313737,0,0,0,0,1,0
920930,Backyard BBQ in Brooklyn Brownstone,4950369,Meryl,40.68863,-73.94294,145,7,28,8/27/18,0.38,1,216,4.976733742,1,0,0,0,0,0
921441,Artsy Bedroom/Office in WaHi,4954283,Michelle,40.84408,-73.93675,75,1,122,7/21/19,1.89,1,63,4.317488114,0,0,0,0,1,0
921624,Rare Spacious Quiet Prime Williamsburg Duplex Loft,4955560,Emmanuel,40.71579,-73.9588,220,4,22,2/23/19,0.29,1,32,5.393627546,1,0,0,0,0,0
921862,Breathtaking view of New York city,4957149,George,40.7886,-73.97553,190,28,29,7/18/19,0.42,1,303,5.247024072,0,0,0,0,0,0
923566,Sunlit Central Park Apartment,4967515,Cody,40.78775,-73.98152,200,6,23,7/20/19,0.29,2,356,5.298317367,0,0,0,0,0,0
923979,"Private Studio Near JFK, LGA & Subway  Not A Bsmnt",4970027,Tzvi,40.70715,-73.81468,77,1,82,8/4/19,1.05,1,183,4.343805422,0,1,0,0,0,0
924600,"Sunny, private room in Brooklyn!",4973668,Gloria,40.68713,-73.93659,35,5,72,7/25/19,0.93,3,244,3.555348061,1,0,0,0,1,0
924658,"Bright, airy room share in Brooklyn",4973668,Gloria,40.687,-73.93446,30,5,95,7/21/19,1.22,3,248,3.401197382,1,0,0,0,0,1
925075,Sunny Loft Style Apt-Great Location,4938485,Paul & Elena,40.75893,-73.99014,140,3,25,1/3/15,0.32,1,6,4.941642423,0,0,0,0,0,0
925137,Cute Manhattan Chelsea Apartment,3458692,Karla,40.74435,-74.00038,124,30,4,6/10/16,0.07,1,9,4.820281566,0,0,0,0,0,0
925240,Artist Loft - Union Square,4976428,Jonathan,40.73194,-73.98939,295,7,93,7/1/19,1.23,1,328,5.686975356,0,0,0,0,0,0
925730,Large studio all to yourself,4980428,L,40.7189,-73.99654,160,7,13,6/10/19,0.17,1,321,5.075173815,0,0,0,0,0,0
926337,Charm w/amazing city view by PS1,4260529,Harry,40.74641,-73.94611,349,1,30,10/16/16,0.38,2,365,5.855071922,0,1,0,0,1,0
927408,"Large Cozy Room #1, Landmark Home 1 block to PRATT",51038,Erica,40.68618,-73.96603,98,2,38,2/16/19,0.49,6,194,4.584967479,1,0,0,0,1,0
927987,Bright Doorman One Bedroom on Upper East Side,755172,Meg,40.77543,-73.95499,230,3,20,6/10/19,0.25,1,293,5.438079309,0,0,0,0,0,0
929032,Dumbo | Spacious private room w/ private bathroom,2420592,Lucas,40.70163,-73.98208,60,3,13,6/18/19,0.63,1,3,4.094344562,1,0,0,0,1,0
930990,NYC TimesSq-MidtownWest-CentralPark,4460223,Shane,40.76362,-73.98695,295,6,9,7/31/18,0.12,1,34,5.686975356,0,0,0,0,0,0
931642,Murray Hill Garden Apt. MANHATTAN,4976872,Min,40.74848,-73.97884,118,6,116,6/23/19,1.9,1,244,4.770684624,0,0,0,0,1,0
932277,Fabulous Industrial Dumbo Loft,2902266,Kate,40.70434,-73.98989,125,20,35,1/5/15,0.45,1,340,4.828313737,1,0,0,0,1,0
933129,Fort Greene Jewel,5072123,Sandra,40.69097,-73.97972,195,29,55,5/31/19,0.71,2,261,5.272999559,1,0,0,0,0,0
933861,Hell's Kitchen Hideaway - Private Entrance,5025046,Nick & Jim,40.763,-73.98911,85,2,103,7/28/19,1.33,1,40,4.442651256,0,0,0,0,1,0
936218,Clean-Furnished Room Near The Apollo (W 125th St.),5052897,Anthony,40.81378,-73.95353,55,14,18,7/26/19,0.24,1,58,4.007333185,0,0,0,0,1,0
938022,Private Bedroom in Williamsburg,1866827,Gregory,40.7078,-73.94827,99,1,94,6/16/19,1.2,2,364,4.59511985,1,0,0,0,1,0
939657,Behind the Red Door II ,5076827,Diane And Craig,40.81071,-73.94493,140,30,81,5/31/19,1.04,2,223,4.941642423,0,0,0,0,0,0
939724,Stylish Room-Artist/Designers' Flat,1865527,Kayla,40.6943,-73.94538,85,1,33,8/3/19,0.43,3,329,4.442651256,1,0,0,0,1,0
940115,Cozy Studio in the Heart of Crown Heights,5067409,Ni,40.67555,-73.95254,75,7,16,7/9/19,0.24,1,202,4.317488114,1,0,0,0,0,0
940116,Bright Room in Historic Brownstone,1650330,Chandle,40.64942,-74.00749,53,5,39,4/28/19,0.51,2,311,3.970291914,1,0,0,0,1,0
941179,Clean & Cozy Brooklyn 1 BR Gem  - Great location!,4085497,Michael,40.67296,-73.9501,150,2,42,5/20/19,0.71,1,365,5.010635294,1,0,0,0,0,0
941642,HELL'S KITCHEN STUDIO for 2 or 3,4888599,Rod,40.76662,-73.99302,179,3,210,7/20/19,2.68,1,214,5.187385806,0,0,0,0,0,0
944049,Beautiful 1BR in Prime West Village,1908073,Andrew,40.73194,-74.00189,200,4,48,8/2/19,0.62,1,64,5.298317367,0,0,0,0,0,0
944755,STUDIO APT 1. IN PROSPECT LEFFERTS GARDENS,3270460,William M.,40.65908,-73.96125,100,5,118,7/29/19,1.6,2,91,4.605170186,1,0,0,0,0,0
944840,Dumbo Loft With A Beautiful View,5110818,Kevin,40.70447,-73.98754,134,14,14,1/29/19,0.18,1,4,4.8978398,1,0,0,0,0,0
945297,East Village Gay Friendly Dbl Room,5074654,Seth,40.72836,-73.98163,100,1,424,7/21/19,5.45,2,242,4.605170186,0,0,0,0,1,0
947810,Seeking Short Term Roommate on UES,5138312,Georgina,40.77464,-73.95695,50,20,11,6/3/19,0.16,1,295,3.912023005,0,0,0,0,1,0
947963,Sunny WILLIAMSBURG Room near SUBWAY,3229099,Brian,40.71684,-73.9441,50,40,16,6/9/19,0.21,1,360,3.912023005,1,0,0,0,1,0
951365,Bushwick/Ridgewood aprtmt w parking,2675998,Alice,40.7099,-73.91509,115,2,74,5/19/19,0.95,2,329,4.744932128,0,1,0,0,0,0
951944,Quiet Studio in Prime SoHo,1408973,Dom,40.72493,-74.00307,235,3,75,7/26/19,0.96,1,41,5.459585514,0,0,0,0,0,0
953275,Apartment For Your Holidays in NYC!,4460034,Alain,40.79531,-73.9333,125,7,50,5/6/18,0.65,1,217,4.828313737,0,0,0,0,0,0
953951,West Village Large 1BR,4797813,Nicole,40.73377,-74.00259,250,2,57,7/9/19,0.74,1,161,5.521460918,0,0,0,0,0,0
955542,*Sunny Master BD* in Garden Duplex,4932354,Mitty,40.67942,-73.97078,60,4,13,11/1/18,0.17,3,15,4.094344562,1,0,0,0,1,0
956412,Charming Bright 2BR apt- sleeps 6,588270,Dikla,40.70424,-73.98597,189,2,238,7/21/19,3.07,2,264,5.241747015,1,0,0,0,0,0
957002,Cozy PRIVATE Studio Apartment UWS and Jazz Tour.,5202854,Sabrina,40.7982,-73.96394,100,1,131,7/29/19,1.76,1,290,4.605170186,0,0,0,0,0,0
957642,Large bedroom/Heart of Brooklyn,1354796,Natasha,40.66167,-73.95098,49,5,114,6/9/19,1.47,3,259,3.891820298,1,0,0,0,1,0
959478,"Chic, Cozy LES 1BR. Weekly clean included!",4191076,Michelle,40.71687,-73.99046,87,30,51,2/1/19,0.65,1,60,4.465908119,0,0,0,0,0,0
959948,Designer Triplex Loft Soho/Greenwich Village,1229358,Lauren,40.72538,-74.00375,195,7,11,7/1/19,0.14,1,180,5.272999559,0,0,0,0,0,0
960210,Brooklyn Fashionista 1Bdr Loft,1865527,Kayla,40.69437,-73.94519,89,1,21,10/14/18,0.29,3,307,4.48863637,1,0,0,0,1,0
962045,"Private Room & Coffee, only 3 blocks to Train",5239845,Deanna,40.69288,-73.90374,62,2,328,7/29/19,4.3,1,285,4.127134385,1,0,0,0,1,0
964379,WATER VIEWS 3 BED HOME W/ PARKING,555739,Rosana,40.63463,-74.03621,130,28,14,2/28/19,0.65,2,308,4.86753445,1,0,0,0,0,0
966104,Private room in large 2 bed room,5268970,Javier,40.72726,-73.97573,75,3,51,11/25/18,0.69,1,151,4.317488114,0,0,0,0,1,0
971247,Sunny Artist Live/Work Apartment,5308961,Larry,40.79368,-73.96487,190,3,162,7/29/19,2.1,1,276,5.247024072,0,0,0,0,0,0
972426,"BIG, COMFY, PRIV. room, Big apt, yard, Will-B dplx",216191,M,40.71149,-73.94504,98,2,7,12/21/18,0.09,4,280,4.584967479,1,0,0,0,1,0
973535,"Garden Apt, 5 mins from LaGuardia",3179866,Gonzalo And Nora,40.76356,-73.8885,99,3,158,7/2/19,2.05,2,328,4.59511985,0,1,0,0,0,0
973653,A true Sanctuary in Harlem NYC,4770121,Somaya,40.82421,-73.93996,100,185,0,,0,4,358,4.605170186,0,0,0,0,0,0
975229,Prime East Village location w/backyard garden!,5333736,Timothy,40.73055,-73.98875,159,4,67,7/26/19,0.87,1,1,5.068904202,0,0,0,0,0,0
975250,Bushwick Duplex 2,3709510,Deacon,40.69282,-73.92477,70,1,18,5/13/19,0.31,3,145,4.248495242,1,0,0,0,1,0
975965,Great Room in Lively East Village,2267153,John,40.72792,-73.98507,91,5,400,7/26/19,5.16,2,5,4.510859507,0,0,0,0,1,0
975990,Brooklyn Heights Brownstone - Private Bdrm Avail.,5339881,Gerard,40.69293,-73.99679,325,1,11,12/9/18,0.19,1,363,5.783825182,1,0,0,0,0,0
976167,Newly Furnished Beautiful & Quiet,5341060,Simo,40.61806,-74.03195,149,4,33,1/7/18,0.46,1,342,5.003946306,1,0,0,0,0,0
976242,Cozy East Village Haven,854208,Anna,40.7282,-73.98893,200,5,35,1/2/19,0.45,1,10,5.298317367,0,0,0,0,0,0
977870,Upper West Side Pied A Terre /NYC,5350359,Matthew,40.80014,-73.9637,169,2,61,6/23/19,0.79,1,46,5.129898715,0,0,0,0,0,0
978386,"A GEM Garden Apt on Broadway & 42ST QUEENS, NY",5354308,Yiota,40.75751,-73.91678,85,2,266,8/3/19,3.48,1,265,4.442651256,0,1,0,0,0,0
978615,NICE ROOM IN ASTORIA NEAR MANHATTAN,5369117,Rosa,40.76291,-73.91871,81,2,184,7/22/19,2.43,2,335,4.394449155,0,1,0,0,1,0
980098,Quiet ST MARK'S PLACE ARTIST'S GEM,5364702,Lynn,40.72658,-73.98907,195,1,54,7/2/19,0.71,1,321,5.272999559,0,0,0,0,0,0
980561,"Beautiful, private, uptown studio",15742,Alix,40.82892,-73.94745,88,3,37,9/8/18,0.48,1,29,4.477336814,0,0,0,0,0,0
981410,Sunny Studio in the West Village,5374768,Maria,40.73331,-74.00471,170,4,1,4/9/13,0.01,1,199,5.135798437,0,0,0,0,0,0
982038,Entire 1bdrm cnr of Fort Greene- off Park,5378922,Eileen,40.68859,-73.9729,130,9,4,7/7/19,0.05,1,303,4.86753445,1,0,0,0,0,0
982276,*Perfect Bedroom! Large Sunny Apt*Manhattan*NYC,1449904,Edel,40.71384,-73.99373,98,30,44,12/8/18,0.58,2,167,4.584967479,0,0,0,0,1,0
983625,Great Studio in the heart of Harlem,4548229,Brinton,40.80421,-73.94302,135,30,191,7/23/19,2.61,4,273,4.905274778,0,0,0,0,0,0
984721,QUIET GARDEN APT FACING NY BAY!,555739,Rosana,40.63508,-74.03628,65,30,25,12/22/18,0.36,2,217,4.17438727,1,0,0,0,0,0
985338,"Monthly rental of guest room,limited kitchen use",1417489,Lorna,40.70162,-73.99465,100,180,0,,0,1,365,4.605170186,1,0,0,0,0,0
986727,Manhattan's Best Deal!,5414067,Adrianne,40.80626,-73.94009,165,3,287,7/22/19,3.71,2,188,5.105945474,0,0,0,0,0,0
987329,ROOM NEAR TIMES SQUARE MANHATTAN,5369117,Rosa,40.76491,-73.9207,78,4,71,6/25/19,1.62,2,353,4.356708827,0,1,0,0,1,0
989976,Three Bedroom NY Private Apartment,5435208,Rose,40.74142,-73.8202,160,3,99,7/28/19,1.31,1,320,5.075173815,0,1,0,0,0,0
990130,Spacious 3br Apartment in Brooklyn,5435713,Nikolai,40.67682,-73.96586,225,5,6,8/26/16,0.08,1,224,5.416100402,1,0,0,0,0,0
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,Dn,40.75136,-73.97076,349,3,3,9/24/14,0.04,2,87,5.855071922,0,0,0,0,1,0
992508,"Next to Subway, Private bedroom",4714927,Elisa,40.79218,-73.95076,65,2,58,7/1/19,0.78,4,16,4.17438727,0,0,0,0,1,0
992977,Park Slope Pre-War Apartment,4000059,Shahdiya,40.67359,-73.97434,100,365,1,8/1/13,0.01,1,365,4.605170186,1,0,0,0,0,0
993514,Luxury Furnished 1 BR UWS Apt w W/D & Deck,15145088,Izi,40.78729,-73.97439,191,30,8,6/3/19,0.1,8,340,5.252273428,0,0,0,0,0,0
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,Izi,40.7852,-73.9746,187,30,13,6/15/19,0.2,8,365,5.231108617,0,0,0,0,0,0
993576,Luxury Furnished 1 BR Apartment  UWS,15145088,Izi,40.78558,-73.97251,172,30,5,7/14/19,0.1,8,365,5.147494477,0,0,0,0,0,0
995187,"BIG & SUNNY, 1 STOP FROM MANHATTAN",2829145,Charlotta,40.69248,-73.96983,275,4,81,5/21/19,1.06,2,306,5.616771098,1,0,0,0,0,0
995215,Upper West Side Amazing Large 2 Bedrooms,3038687,Karen,40.78954,-73.97222,99,30,1,10/5/14,0.02,8,50,4.59511985,0,0,0,0,0,0
997404,Charming Apt. In Brooklyn Townhouse,5480570,Darnell And Allison,40.68364,-73.92638,145,3,201,7/27/19,2.6,1,279,4.976733742,1,0,0,0,0,0
998423,Great space minutes from Manhattan!,2765234,Casey,40.7603,-73.91395,75,20,20,7/31/19,0.53,1,5,4.317488114,0,1,0,0,1,0
999984,Greenwich Village Townhouse Apt,5468033,Linda,40.73303,-74.00237,300,3,110,7/22/19,1.45,1,307,5.703782475,0,0,0,0,0,0
1000788,Modern Lux 1 br near 2/3/4/5 Trains,4797532,Priscilla,40.67319,-73.95987,120,28,1,10/29/15,0.02,2,309,4.787491743,1,0,0,0,0,0
1001147,Big Room with Bath in Bushwick! ,3363720,Kate,40.68923,-73.91946,50,3,97,7/20/19,1.27,3,192,3.912023005,1,0,0,0,1,0
1001447,Comfy twin bed/Cosy apartment/East Harlem / Subway,214794,Pete & Marcos,40.79307,-73.95138,56,2,120,7/30/19,1.55,1,297,4.025351691,0,0,0,0,0,1
1002469,Comfortable Apt near Bloomingdales,5512719,Ellen,40.76249,-73.96054,191,2,66,5/28/19,0.92,1,345,5.252273428,0,0,0,0,0,0
1003754,Chic  Park Slope Pied-à-terre,5520355,Finola,40.66162,-73.97994,195,7,99,7/27/19,1.39,1,106,5.272999559,1,0,0,0,0,0
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,40.80132,-73.95568,75,1,44,8/3/19,0.62,1,54,4.317488114,0,0,0,0,0,1
1005763,★Private Room Overlooking the Park★,450050,Yakov & Cynthia,40.81309,-73.95267,99,10,45,8/5/15,0.59,1,83,4.59511985,0,0,0,0,1,0
1009001,BRIGHT CHARMING RAILROAD APARTMENT,1866827,Gregory,40.70903,-73.94668,120,3,7,11/10/17,0.09,2,208,4.787491743,1,0,0,0,0,0
1009883,"Modern, Carroll Garden Townhouse",329436,Jana,40.68204,-73.99249,350,3,41,5/27/19,0.58,2,23,5.857933154,1,0,0,0,0,0
1009973,Brooklyn Wildlife Loft Mckibbin st,5556571,Chris,40.70607,-73.935,40,3,10,11/9/13,0.13,3,351,3.688879454,1,0,0,0,1,0
1010785,Astoria awesome balcony apartment PARKING AVAILABL,3898812,Ahmed,40.76295,-73.92652,130,1,63,8/4/19,0.83,1,231,4.86753445,0,1,0,0,0,0
1011449,Spacious and EASY access to all!,5563508,Nate,40.65915,-73.9601,225,2,50,7/22/19,0.66,1,340,5.416100402,1,0,0,0,0,0
1013648,Gorgeous 2 Fl Apt in1887 Brownstone,5018907,Vera,40.67541,-73.9784,225,7,8,8/29/15,0.11,1,127,5.416100402,1,0,0,0,0,0
1016004,Clean and Cute Shared Room in Very Safe Area,5577926,Lou,40.76777,-73.91109,38,1,136,7/19/19,1.77,4,35,3.63758616,0,1,0,0,0,1
1016105,BK - Spacious & Sunny 4 bedroom apartment,5591685,Paul,40.68924,-73.9681,200,7,10,8/19/18,0.16,1,2,5.298317367,1,0,0,0,0,0
